Id,OrderID,OrderDate,ShipDate,ShipMode,CustomerID,CustomerName,Segment,State,PostalCode,Region,ProductID,Category,ProductName,Sales,Quantity
3408,US-2014-150119,2014-04-23,2014-04-27,Standard Class,LB-16795,Laurel Beltran,Home Office,Ohio,43229,East,OFF-BI-10000145,Office Supplies,Zipper Ring Binder Pockets,7.49,8
3409,US-2014-150119,2014-04-23,2014-04-27,Standard Class,LB-16795,Laurel Beltran,Home Office,Ohio,43229,East,FUR-FU-10002191,Furniture,G.E. Halogen Desk Lamp Bulbs,22.34,4
9290,CA-2014-111857,2014-04-23,2014-04-26,Second Class,NM-18445,Nathan Mautz,Home Office,California,94109,West,OFF-PA-10001878,Office Supplies,Xerox 1891,48.91,1
1749,US-2014-157406,2014-04-25,2014-04-29,Standard Class,DA-13450,Dianna Arnett,Home Office,Texas,77095,Central,OFF-PA-10003543,Office Supplies,Xerox 1985,10.37,2
1750,US-2014-157406,2014-04-25,2014-04-29,Standard Class,DA-13450,Dianna Arnett,Home Office,Texas,77095,Central,OFF-AR-10002221,Office Supplies,12 Colored Short Pencils,6.24,3
2714,CA-2014-110100,2014-04-25,2014-04-29,Standard Class,LC-16885,Lena Creighton,Consumer,North Carolina,28403,South,TEC-PH-10004531,Technology,AT&T CL2909,302.38,3
4376,CA-2014-166954,2014-04-25,2014-04-30,Standard Class,BT-11305,Beth Thompson,Home Office,California,91776,West,FUR-FU-10003708,Furniture,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",303.25,5
4377,CA-2014-166954,2014-04-25,2014-04-30,Standard Class,BT-11305,Beth Thompson,Home Office,California,91776,West,OFF-AP-10001391,Office Supplies,Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,270.72,3
4378,CA-2014-166954,2014-04-25,2014-04-30,Standard Class,BT-11305,Beth Thompson,Home Office,California,91776,West,FUR-CH-10003973,Furniture,GuestStacker Chair with Chrome Finish Legs,1487.04,5
2615,CA-2014-147298,2014-04-26,2014-05-03,Standard Class,AG-10300,Aleksandra Gannaway,Corporate,California,90049,West,FUR-CH-10004886,Furniture,Bevis Steel Folding Chairs,230.28,3
2616,CA-2014-147298,2014-04-26,2014-05-03,Standard Class,AG-10300,Aleksandra Gannaway,Corporate,California,90049,West,OFF-BI-10001525,Office Supplies,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",18.29,6
7197,CA-2014-116785,2014-04-26,2014-04-30,Standard Class,MH-17290,Marc Harrigan,Home Office,California,90036,West,OFF-AR-10003504,Office Supplies,Newell 347,21.4,5
7198,CA-2014-116785,2014-04-26,2014-04-30,Standard Class,MH-17290,Marc Harrigan,Home Office,California,90036,West,OFF-LA-10000305,Office Supplies,Avery 495,12.6,2
1774,CA-2014-118976,2014-04-28,2014-05-03,Standard Class,MY-18295,Muhammed Yedwab,Corporate,Maryland,21215,East,OFF-BI-10001628,Office Supplies,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",20.86,2
1775,CA-2014-118976,2014-04-28,2014-05-03,Standard Class,MY-18295,Muhammed Yedwab,Corporate,Maryland,21215,East,OFF-ST-10000877,Office Supplies,Recycled Steel Personal File for Standard File Folders,497.61,9
1776,CA-2014-118976,2014-04-28,2014-05-03,Standard Class,MY-18295,Muhammed Yedwab,Corporate,Maryland,21215,East,OFF-AR-10004752,Office Supplies,Blackstonian Pencils,5.34,2
1777,CA-2014-118976,2014-04-28,2014-05-03,Standard Class,MY-18295,Muhammed Yedwab,Corporate,Maryland,21215,East,OFF-LA-10000452,Office Supplies,Avery 488,3.15,1
3609,CA-2014-140228,2014-04-28,2014-05-03,Standard Class,GB-14530,George Bell,Corporate,Ohio,43055,East,OFF-LA-10001613,Office Supplies,Avery File Folder Labels,6.91,3
3610,CA-2014-140228,2014-04-28,2014-05-03,Standard Class,GB-14530,George Bell,Corporate,Ohio,43055,East,OFF-ST-10002214,Office Supplies,X-Rack File for Hanging Folders,27.1,3
3611,CA-2014-140228,2014-04-28,2014-05-03,Standard Class,GB-14530,George Bell,Corporate,Ohio,43055,East,OFF-ST-10001128,Office Supplies,"Carina Mini System Audio Rack, Model AR050B",177.57,2
8452,CA-2014-131387,2014-04-28,2014-04-30,First Class,AI-10855,Arianne Irving,Consumer,California,94122,West,TEC-PH-10001459,Technology,Samsung Galaxy Mega 6.3,1679.96,5
8921,CA-2014-132983,2014-04-28,2014-05-03,Standard Class,DS-13180,David Smith,Corporate,New York,14701,East,TEC-AC-10000736,Technology,Logitech G600 MMO Gaming Mouse,159.98,2
885,CA-2014-134061,2014-04-29,2014-05-04,Standard Class,LL-16840,Lauren Leatherbury,Consumer,New York,14609,East,FUR-FU-10001424,Furniture,Dax Clear Box Frame,17.46,2
2891,CA-2014-142727,2014-04-29,2014-05-01,Second Class,HG-14845,Harry Greene,Consumer,Louisiana,70601,South,FUR-CH-10002304,Furniture,"Global Stack Chair without Arms, Black",51.96,2
2892,CA-2014-142727,2014-04-29,2014-05-01,Second Class,HG-14845,Harry Greene,Consumer,Louisiana,70601,South,OFF-BI-10000136,Office Supplies,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,17.94,3
6375,CA-2014-107811,2014-04-29,2014-05-03,Standard Class,LA-16780,Laura Armstrong,Corporate,Tennessee,38109,South,FUR-CH-10001394,Furniture,Global Leather Executive Chair,561.58,2
6376,CA-2014-107811,2014-04-29,2014-05-03,Standard Class,LA-16780,Laura Armstrong,Corporate,Tennessee,38109,South,OFF-ST-10000798,Office Supplies,2300 Heavy-Duty Transfer File Systems by Perma,99.92,5
8267,CA-2014-118304,2014-04-29,2014-05-04,Standard Class,KH-16360,Katherine Hughes,Consumer,Delaware,19901,East,TEC-PH-10000376,Technology,Square Credit Card Reader,19.98,2
5005,CA-2014-156006,2014-04-30,2014-05-02,Second Class,TM-21010,Tamara Manning,Consumer,Mississippi,39212,South,TEC-AC-10002550,Technology,Maxell 4.7GB DVD-RW 3/Pack,47.79,3
8636,CA-2014-160094,2014-04-30,2014-05-02,First Class,JM-16195,Justin MacKendrick,Consumer,Kentucky,40214,South,OFF-AR-10004010,Office Supplies,Hunt Boston Vacuum Mount KS Pencil Sharpener,174.95,5
8637,CA-2014-160094,2014-04-30,2014-05-02,First Class,JM-16195,Justin MacKendrick,Consumer,Kentucky,40214,South,OFF-ST-10000585,Office Supplies,Economy Rollaway Files,826,5
5825,CA-2014-115056,2014-05-02,2014-05-02,Same Day,AR-10510,Andrew Roberts,Consumer,Ohio,43229,East,OFF-AP-10003971,Office Supplies,Belkin 6 Outlet Metallic Surge Strip,26.14,3
7037,CA-2014-124618,2014-05-02,2014-05-04,Second Class,CS-11860,Cari Schnelling,Consumer,Florida,33801,South,TEC-CO-10004202,Technology,Brother DCP1000 Digital 3 in 1 Multifunction Machine,479.98,2
1553,CA-2014-130274,2014-05-03,2014-05-05,First Class,JS-15940,Joni Sundaresam,Home Office,Wisconsin,54915,Central,OFF-LA-10002195,Office Supplies,Avery 481,21.56,7
3862,CA-2014-135755,2014-05-03,2014-05-10,Standard Class,NC-18415,Nathan Cano,Consumer,New York,10701,East,OFF-BI-10004828,Office Supplies,GBC Poly Designer Binding Covers,40.18,3
3863,CA-2014-135755,2014-05-03,2014-05-10,Standard Class,NC-18415,Nathan Cano,Consumer,New York,10701,East,OFF-BI-10003981,Office Supplies,"Avery Durable Plastic 1"" Binders",10.9,3
1166,CA-2014-117709,2014-05-04,2014-05-08,Standard Class,PM-18940,Paul MacIntyre,Consumer,Michigan,49201,Central,OFF-BI-10001294,Office Supplies,Fellowes Binding Cases,46.8,4
1460,CA-2014-155271,2014-05-04,2014-05-04,Same Day,AA-10480,Andrew Allen,Consumer,Connecticut,6457,East,FUR-FU-10001473,Furniture,DAX Wood Document Frame,27.46,2
7296,CA-2014-111899,2014-05-04,2014-05-05,First Class,NC-18340,Nat Carroll,Consumer,Texas,77036,Central,OFF-AR-10001725,Office Supplies,Boston Home & Office Model 2000 Electric Pencil Sharpeners,37.84,2
7297,CA-2014-111899,2014-05-04,2014-05-05,First Class,NC-18340,Nat Carroll,Consumer,Texas,77036,Central,OFF-FA-10000840,Office Supplies,OIC Thumb-Tacks,5.47,6
7999,US-2014-148194,2014-05-04,2014-05-07,First Class,BS-11365,Bill Shonely,Corporate,Washington,98105,West,FUR-FU-10001852,Furniture,"Eldon Regeneration Recycled Desk Accessories, Smoke",12.18,7
8000,US-2014-148194,2014-05-04,2014-05-07,First Class,BS-11365,Bill Shonely,Corporate,Washington,98105,West,OFF-AP-10000696,Office Supplies,Holmes Odor Grabber,57.68,4
4212,CA-2014-166457,2014-05-05,2014-05-09,Second Class,PF-19120,Peter Fuller,Consumer,Kentucky,40475,South,OFF-PA-10003016,Office Supplies,"Adams ""While You Were Out"" Message Pads",9.42,3
4213,CA-2014-166457,2014-05-05,2014-05-09,Second Class,PF-19120,Peter Fuller,Consumer,Kentucky,40475,South,OFF-AR-10003651,Office Supplies,Newell 350,6.56,2
4214,CA-2014-166457,2014-05-05,2014-05-09,Second Class,PF-19120,Peter Fuller,Consumer,Kentucky,40475,South,OFF-PA-10001363,Office Supplies,Xerox 1933,24.56,2
4560,CA-2014-110219,2014-05-05,2014-05-08,First Class,EB-13870,Emily Burns,Consumer,Texas,78207,Central,FUR-CH-10001146,Furniture,"Global Value Mid-Back Manager's Chair, Gray",127.87,3
4656,CA-2014-160738,2014-05-05,2014-05-10,Standard Class,KH-16330,Katharine Harms,Corporate,Illinois,61032,Central,OFF-ST-10003442,Office Supplies,Eldon Portable Mobile Manager,45.25,2
8596,CA-2014-111934,2014-05-05,2014-05-07,First Class,GD-14590,Giulietta Dortch,Corporate,Virginia,22204,South,OFF-BI-10004364,Office Supplies,Storex Dura Pro Binders,11.88,2
8597,CA-2014-111934,2014-05-05,2014-05-07,First Class,GD-14590,Giulietta Dortch,Corporate,Virginia,22204,South,OFF-PA-10000474,Office Supplies,Easy-staple paper,35.44,1
1335,CA-2014-121664,2014-05-06,2014-05-10,Standard Class,HP-14815,Harold Pawlan,Home Office,California,90049,West,OFF-BI-10003684,Office Supplies,Wilson Jones Legal Size Ring Binders,140.74,8
4410,US-2014-154879,2014-05-06,2014-05-11,Standard Class,SN-20710,Steve Nguyen,Home Office,California,90004,West,OFF-LA-10004425,Office Supplies,Staple-on labels,5.78,2
4411,US-2014-154879,2014-05-06,2014-05-11,Standard Class,SN-20710,Steve Nguyen,Home Office,California,90004,West,OFF-AR-10001897,Office Supplies,Model L Table or Wall-Mount Pencil Sharpener,107.94,6
6563,CA-2014-166086,2014-05-07,2014-05-12,Standard Class,CT-11995,Carol Triggs,Consumer,Massachusetts,1841,East,OFF-BI-10001078,Office Supplies,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",16.14,3
6564,CA-2014-166086,2014-05-07,2014-05-12,Standard Class,CT-11995,Carol Triggs,Consumer,Massachusetts,1841,East,FUR-TA-10003469,Furniture,Balt Split Level Computer Training Table,194.25,2
6565,CA-2014-166086,2014-05-07,2014-05-12,Standard Class,CT-11995,Carol Triggs,Consumer,Massachusetts,1841,East,OFF-AR-10002578,Office Supplies,Newell 335,8.64,3
6566,CA-2014-166086,2014-05-07,2014-05-12,Standard Class,CT-11995,Carol Triggs,Consumer,Massachusetts,1841,East,FUR-CH-10004675,Furniture,"Lifetime Advantage Folding Chairs, 4/Carton",872.32,4
8800,CA-2014-116666,2014-05-08,2014-05-10,First Class,KT-16480,Kean Thornton,Consumer,Pennsylvania,19134,East,TEC-CO-10001449,Technology,Hewlett Packard LaserJet 3310 Copier,1799.97,5
825,US-2014-102071,2014-05-09,2014-05-15,Standard Class,PG-18820,Patrick Gardner,Consumer,California,94110,West,TEC-AC-10003441,Technology,Kingston Digital DataTraveler 32GB USB 2.0,67.8,4
826,US-2014-102071,2014-05-09,2014-05-15,Standard Class,PG-18820,Patrick Gardner,Consumer,California,94110,West,TEC-AC-10000109,Technology,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,167.97,3
3538,CA-2014-158771,2014-05-09,2014-05-09,Same Day,SB-20290,Sean Braxton,Corporate,Kentucky,42420,South,OFF-ST-10000107,Office Supplies,Fellowes Super Stor/Drawer,83.25,3
3539,CA-2014-158771,2014-05-09,2014-05-09,Same Day,SB-20290,Sean Braxton,Corporate,Kentucky,42420,South,OFF-LA-10001641,Office Supplies,Avery 518,9.45,3
3540,CA-2014-158771,2014-05-09,2014-05-09,Same Day,SB-20290,Sean Braxton,Corporate,Kentucky,42420,South,OFF-LA-10003121,Office Supplies,Avery 506,20.65,5
3541,CA-2014-158771,2014-05-09,2014-05-09,Same Day,SB-20290,Sean Braxton,Corporate,Kentucky,42420,South,OFF-PA-10002689,Office Supplies,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),45.36,7
5197,CA-2014-159709,2014-05-10,2014-05-15,Standard Class,AI-10855,Arianne Irving,Consumer,Washington,98031,West,OFF-EN-10001434,Office Supplies,"Strathmore #10 Envelopes, Ultimate White",158.13,3
5198,CA-2014-159709,2014-05-10,2014-05-15,Standard Class,AI-10855,Arianne Irving,Consumer,Washington,98031,West,TEC-PH-10003988,Technology,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",43.6,5
7555,CA-2014-114181,2014-05-10,2014-05-14,Second Class,AF-10885,Art Foster,Consumer,Pennsylvania,19134,East,FUR-BO-10004467,Furniture,Bestar Classic Bookcase,349.97,7
7556,CA-2014-114181,2014-05-10,2014-05-14,Second Class,AF-10885,Art Foster,Consumer,Pennsylvania,19134,East,OFF-AR-10000716,Office Supplies,DIXON Ticonderoga Erasable Checking Pencils,22.32,5
9197,CA-2014-103310,2014-05-10,2014-05-15,Standard Class,GM-14680,Greg Matthias,Consumer,California,95123,West,OFF-PA-10004353,Office Supplies,Southworth 25% Cotton Premium Laser Paper and Envelopes,39.96,2
9198,CA-2014-103310,2014-05-10,2014-05-15,Standard Class,GM-14680,Greg Matthias,Consumer,California,95123,West,TEC-PH-10001817,Technology,Wilson Electronics DB Pro Signal Booster,1432,5
9199,CA-2014-103310,2014-05-10,2014-05-15,Standard Class,GM-14680,Greg Matthias,Consumer,California,95123,West,OFF-SU-10004737,Office Supplies,Acme Design Stainless Steel Bent Scissors,41.04,6
9200,CA-2014-103310,2014-05-10,2014-05-15,Standard Class,GM-14680,Greg Matthias,Consumer,California,95123,West,FUR-CH-10002320,Furniture,Hon Pagoda Stacking Chairs,256.78,1
544,CA-2014-103849,2014-05-11,2014-05-16,Standard Class,PG-18895,Paul Gonzalez,Consumer,Texas,76106,Central,TEC-AC-10001465,Technology,SanDisk Cruzer 64 GB USB Flash Drive,58.11,2
545,CA-2014-103849,2014-05-11,2014-05-16,Standard Class,PG-18895,Paul Gonzalez,Consumer,Texas,76106,Central,TEC-PH-10002597,Technology,Xblue XB-1670-86 X16 Small Office Telephone - Titanium,100.79,1
546,CA-2014-103849,2014-05-11,2014-05-16,Standard Class,PG-18895,Paul Gonzalez,Consumer,Texas,76106,Central,FUR-FU-10000723,Furniture,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",66.11,4
1759,CA-2014-139017,2014-05-11,2014-05-17,Standard Class,RM-19375,Raymond Messe,Consumer,Texas,77095,Central,TEC-AC-10001013,Technology,Logitech ClearChat Comfort/USB Headset H390,46.86,2
4125,CA-2014-127523,2014-05-11,2014-05-18,Standard Class,BG-11695,Brooke Gillingham,Corporate,New York,13601,East,OFF-AP-10004249,Office Supplies,Staple holder,35.91,3
9429,CA-2014-152100,2014-05-11,2014-05-16,Standard Class,VW-21775,Victoria Wilson,Corporate,Texas,77340,Central,FUR-CH-10000015,Furniture,Hon Multipurpose Stacking Arm Chairs,1212.96,8
9590,CA-2014-119172,2014-05-11,2014-05-15,Standard Class,HD-14785,Harold Dahlen,Home Office,Illinois,60610,Central,OFF-PA-10003036,Office Supplies,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",17.47,3
9591,CA-2014-119172,2014-05-11,2014-05-15,Standard Class,HD-14785,Harold Dahlen,Home Office,Illinois,60610,Central,OFF-BI-10002026,Office Supplies,Avery Arch Ring Binders,104.58,9
1658,CA-2014-127159,2014-05-12,2014-05-15,First Class,HL-15040,Hunter Lopez,Consumer,Wisconsin,53209,Central,FUR-FU-10000010,Furniture,"DAX Value U-Channel Document Frames, Easel Back",34.79,7
2747,CA-2014-155887,2014-05-12,2014-05-17,Standard Class,KT-16480,Kean Thornton,Consumer,Massachusetts,2038,East,FUR-TA-10002228,Furniture,"Bevis Traditional Conference Table Top, Plinth Base",700.06,3
18,CA-2014-167164,2014-05-13,2014-05-15,Second Class,AG-10270,Alejandro Grove,Consumer,Utah,84084,West,OFF-ST-10000107,Office Supplies,Fellowes Super Stor/Drawer,55.5,2
1887,CA-2014-140165,2014-05-13,2014-05-15,First Class,EH-14005,Erica Hernandez,Home Office,Florida,33012,South,OFF-FA-10002815,Office Supplies,Staples,7.1,2
1888,CA-2014-140165,2014-05-13,2014-05-15,First Class,EH-14005,Erica Hernandez,Home Office,Florida,33012,South,OFF-BI-10004519,Office Supplies,GBC DocuBind P100 Manual Binding Machine,398.35,8
3217,CA-2014-114433,2014-05-13,2014-05-17,Standard Class,NP-18325,Naresj Patel,Consumer,California,94601,West,TEC-AC-10002800,Technology,Plantronics Audio 478 Stereo USB Headset,149.97,3
5355,CA-2014-113768,2014-05-13,2014-05-19,Standard Class,AH-10030,Aaron Hawkins,Corporate,California,90004,West,FUR-CH-10002439,Furniture,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",279.46,6
5356,CA-2014-113768,2014-05-13,2014-05-19,Standard Class,AH-10030,Aaron Hawkins,Corporate,California,90004,West,OFF-PA-10003063,Office Supplies,EcoTones Memo Sheets,8,2
769,CA-2014-106810,2014-05-14,2014-05-20,Standard Class,AJ-10795,Anthony Johnson,Corporate,Florida,33710,South,FUR-FU-10004306,Furniture,Electrix Halogen Magnifier Lamp,310.88,2
7825,CA-2014-125150,2014-05-16,2014-05-23,Standard Class,PW-19030,Pauline Webber,Corporate,California,90036,West,FUR-CH-10002439,Furniture,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",232.88,5
8536,US-2014-163146,2014-05-16,2014-05-20,Standard Class,CC-12475,Cindy Chapman,Consumer,California,94122,West,TEC-AC-10002217,Technology,Imation Clip USB flash drive - 8 GB,56.4,3
3006,CA-2014-148761,2014-05-17,2014-05-21,Standard Class,PA-19060,Pete Armstrong,Home Office,Wisconsin,54703,Central,OFF-BI-10000666,Office Supplies,Surelock Post Binders,91.68,3
1830,CA-2014-103373,2014-05-18,2014-05-24,Standard Class,BS-11755,Bruce Stewart,Consumer,Ohio,44105,East,TEC-PH-10002885,Technology,Apple iPhone 5,779.8,2
3201,CA-2014-164224,2014-05-18,2014-05-20,Second Class,TT-21070,Ted Trevino,Consumer,Ohio,44312,East,FUR-FU-10000308,Furniture,Deflect-o Glass Clear Studded Chair Mats,149.23,3
3202,CA-2014-164224,2014-05-18,2014-05-20,Second Class,TT-21070,Ted Trevino,Consumer,Ohio,44312,East,OFF-PA-10001526,Office Supplies,Xerox 1949,15.94,4
9833,CA-2014-133963,2014-05-18,2014-05-22,Second Class,GA-14515,George Ashbrook,Consumer,Texas,75220,Central,OFF-PA-10001526,Office Supplies,Xerox 1949,3.98,1
4143,US-2014-107699,2014-05-19,2014-05-23,Standard Class,JH-15820,John Huston,Consumer,Michigan,48640,Central,OFF-BI-10001249,Office Supplies,Avery Heavy-Duty EZD View Binder with Locking Rings,57.42,9
9603,CA-2014-130155,2014-05-19,2014-05-22,First Class,TD-20995,Tamara Dahlen,Consumer,Virginia,23464,South,OFF-SU-10004737,Office Supplies,Acme Design Stainless Steel Bent Scissors,34.2,5
2130,US-2014-114188,2014-05-20,2014-05-22,Second Class,RF-19345,Randy Ferguson,Corporate,New Hampshire,3820,East,OFF-AP-10000124,Office Supplies,Acco 6 Outlet Guardian Basic Surge Suppressor,33.28,4
2131,US-2014-114188,2014-05-20,2014-05-22,Second Class,RF-19345,Randy Ferguson,Corporate,New Hampshire,3820,East,OFF-AR-10004511,Office Supplies,"Sanford Colorific Scented Colored Pencils, 12/Pack",38.52,9
2132,US-2014-114188,2014-05-20,2014-05-22,Second Class,RF-19345,Randy Ferguson,Corporate,New Hampshire,3820,East,FUR-FU-10000076,Furniture,24-Hour Round Wall Clock,139.86,7
8581,CA-2014-130673,2014-05-20,2014-05-22,Second Class,MC-17590,Matt Collister,Corporate,Texas,78666,Central,FUR-FU-10003489,Furniture,Contemporary Borderless Frame,10.33,3
8582,CA-2014-130673,2014-05-20,2014-05-22,Second Class,MC-17590,Matt Collister,Corporate,Texas,78666,Central,OFF-PA-10000289,Office Supplies,Xerox 213,10.37,2
8583,CA-2014-130673,2014-05-20,2014-05-22,Second Class,MC-17590,Matt Collister,Corporate,Texas,78666,Central,TEC-AC-10004227,Technology,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,20.78,2
8584,CA-2014-130673,2014-05-20,2014-05-22,Second Class,MC-17590,Matt Collister,Corporate,Texas,78666,Central,OFF-ST-10000636,Office Supplies,Rogers Profile Extra Capacity Storage Tub,66.96,5
995,CA-2014-117639,2014-05-21,2014-05-25,Standard Class,MW-18235,Mitch Willingham,Corporate,Virginia,23464,South,OFF-BI-10003925,Office Supplies,Fellowes PB300 Plastic Comb Binding Machine,2715.93,7
996,CA-2014-117639,2014-05-21,2014-05-25,Standard Class,MW-18235,Mitch Willingham,Corporate,Virginia,23464,South,TEC-PH-10001530,Technology,Plantronics Voyager Pro Legend,617.97,3
3079,CA-2014-104780,2014-05-21,2014-05-25,Standard Class,BT-11530,Bradley Talbott,Home Office,California,92037,West,OFF-AR-10003514,Office Supplies,4009 Highlighters by Sanford,31.84,8
5877,CA-2014-152443,2014-05-21,2014-05-26,Standard Class,FG-14260,Frank Gastineau,Home Office,Massachusetts,1841,East,OFF-BI-10001071,Office Supplies,GBC ProClick Punch Binding System,447.86,7
